open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1719194400000,63277.84,63336.63,63162.01,63176.01,15.73349,1719196199999,994562.4798102,813,6.66361,421227.6886772,0
1719196200000,63172.01,63220.94,62667.4,62863.19,28.33153,1719197999999,1783226.5663814,1824,11.38525,716970.924117,0
1719198000000,62850.0,63032.0,62727.74,62962.17,35.09784,1719199799999,2206922.9396857,2376,27.20797,1710747.4574083,0
1719199800000,62953.68,62953.68,62819.77,62820.62,16.51014,1719201599999,1037884.2828504,1257,8.03846,505247.4117525,0
1719201600000,62817.93,62840.0,62612.0,62709.99,20.90664,1719203399999,1311129.5267262,1450,10.44665,655128.4599101,0
1719203400000,62709.99,62907.58,62668.0,62802.71,14.58644,1719205199999,916694.5280316,2025,8.77921,551680.4069942,0
1719205200000,62801.0,62844.0,62446.0,62579.03,35.04371,1719206999999,2194335.6751819,10369,14.48969,907329.9446989,0
1719207000000,62587.99,62611.93,62240.96,62280.02,29.92686,1719208799999,1867601.4943517,4943,15.29411,954435.6772528,0
1719208800000,62278.89,62362.0,62121.98,62290.01,35.0356,1719210599999,2181687.7240301,2527,26.00487,1619547.4933716,0
1719210600000,62282.0,62392.58,62234.0,62356.02,21.58612,1719212399999,1345198.5588126,5460,9.63066,600140.1575966,0
1719212400000,62356.02,62376.0,62095.65,62249.46,26.16663,1719214199999,1627743.5536993,1735,11.1228,692056.5613442,0
1719214200000,62251.0,62552.55,62239.63,62411.02,18.55607,1719215999999,1158742.9629799,2080,10.54635,658425.9451169,0
1719216000000,62422.0,62736.0,62301.0,62690.01,31.86477,1719217799999,1991454.7827041,8504,19.74327,1234116.0101333,0
1719217800000,62696.0,62930.35,62562.88,62692.0,33.34018,1719219599999,2092691.8339053,3449,20.75056,1302598.4879294,0
1719219600000,62696.0,62822.82,62012.0,62104.0,46.80558,1719221399999,2921129.7478455,2529,27.74243,1731196.6687117,0
1719221400000,62102.64,62103.99,60566.01,61371.99,200.70668,1719223199999,12283238.0291151,35365,111.37488,6813382.0062772,0
1719223200000,61369.99,61542.0,61224.23,61322.01,58.63064,1719224999999,3599408.5079707,5704,37.85807,2324672.6765314,0
1719225000000,61316.02,61322.01,61088.01,61138.06,49.12597,1719226799999,3005181.9169361,3423,29.45585,1801717.2235429,0
1719226800000,61138.06,61264.04,60826.01,60827.61,50.83199,1719228599999,3102407.6916957,2721,25.55419,1559661.8193276,0
1719228600000,60848.02,61347.99,60804.89,61260.0,42.15355,1719230399999,2574162.1562652,2506,22.87297,1396817.390065,0
1719230400000,61254.0,61468.06,61174.01,61330.01,39.98536,1719232199999,2452226.0188212,2508,24.04671,1474783.9290592,0
1719232200000,61304.01,61362.0,61041.21,61179.17,44.53202,1719233999999,2723832.4781076,2175,24.58909,1504116.5290527,0
1719234000000,61183.53,61248.7,60907.97,61224.0,39.06198,1719235799999,2385843.3966326,2810,20.19624,1233555.6470813,0
1719235800000,61219.63,61612.01,61205.48,61541.04,49.05953,1719237599999,3011061.5220616,2259,24.31545,1492202.4048327,0
1719237600000,61542.0,61669.11,61233.29,61239.97,37.24546,1719239399999,2289508.8787759,1646,18.26197,1122528.2228183,0
1719239400000,61233.98,61378.0,61050.91,61268.02,20.04624,1719241199999,1226420.1409132,1399,11.99298,733685.3996942,0
1719241200000,61281.99,61336.01,61092.01,61248.01,42.73082,1719242999999,2615886.9615843,3840,25.13974,1538928.6182787,0
1719243000000,61248.01,61311.99,60633.64,60813.51,58.89522,1719244799999,3588157.4845801,3672,31.55713,1922756.974166,0
1719244800000,60812.33,61014.31,60608.54,60841.99,49.40242,1719246599999,3003082.8941667,2674,24.47819,1488117.2760688,0
1719246600000,60837.89,60926.59,59951.11,60136.01,112.08293,1719248399999,6761319.0932756,9162,54.24956,3272082.4614099,0
1719248400000,60133.67,60501.51,59816.0,59943.61,124.89014,1719250199999,7510831.8200069,35424,78.37861,4714577.2423805,0
1719250200000,59929.37,60409.23,59835.99,60208.0,72.91211,1719251999999,4387205.344117,4055,45.01096,2708394.2344109,0
1719252000000,60210.03,60460.4,59677.14,60408.0,71.66078,1719253799999,4306405.5588864,9258,40.03679,2406655.3662437,0
1719253800000,60390.0,60454.0,60206.36,60374.04,48.78412,1719255599999,2942784.5779551,2088,23.73037,1431427.1972283,0
1719255600000,60373.97,60444.02,59906.84,60020.0,77.16926,1719257399999,4638050.1229344,6152,26.0866,1567969.0960102,0
1719257400000,60013.11,60121.99,59027.91,59300.0,158.07941,1719259199999,9433336.2981255,17086,51.42328,3065473.6700223,0
1719259200000,59274.0,59648.81,58760.0,58870.0,103.33422,1719260999999,6124169.1107408,19733,59.641,3536525.0389326,0
1719261000000,58892.0,59503.02,58416.86,59478.01,103.5929,1719262799999,6109084.5483418,11568,54.9839,3243523.5624045,0
1719262800000,59478.0,59866.0,59378.35,59774.0,67.15368,1719264599999,4004265.4297332,3036,31.02538,1850082.2454945,0
1719264600000,59773.99,60072.72,59764.9,60072.72,45.58066,1719266399999,2730037.09779,2600,20.96769,1255562.8198384,0
1719266400000,60074.83,60171.49,59945.33,60133.88,23.90379,1719268199999,1435231.024926,1639,10.5228,631850.8149835,0
1719268200000,60144.61,60249.55,60012.56,60023.64,17.6656,1719269999999,1062344.8706532,1078,5.0323,302649.5965932,0
1719270000000,60023.64,60249.5,59968.89,60191.6,13.2914,1719271799999,798914.945639,1379,4.86721,292576.3783564,0
1719271800000,60186.9,60432.01,60168.86,60281.77,22.47405,1719273599999,1355301.2239004,1648,12.01718,724906.7948664,0
1719273600000,60262.79,60454.17,60222.0,60348.01,24.61396,1719275399999,1484687.0627806,2050,13.20559,796603.3959938,0
1719275400000,60348.02,60638.01,60274.01,60380.0,25.03747,1719277199999,1512136.5115834,1232,11.05007,667445.0290926,0
1719277200000,60382.75,60470.01,60268.01,60307.98,18.10013,1719278999999,1092560.1495265,797,8.70268,525226.7658887,0
1719279000000,60292.01,60462.0,60255.1,60461.97,28.82806,1719280799999,1739420.6100667,1873,12.86075,775994.2023413,0
1719280800000,60473.46,60604.0,60382.01,60440.0,22.52545,1719282599999,1362607.7750796,1985,5.96418,360823.3363741,0
1719282600000,60446.0,60713.93,60446.0,60660.0,43.83024,1719284399999,2656165.9200455,4190,18.5317,1122927.9950993,0
1719284400000,60646.33,61415.25,60600.51,61330.37,81.07841,1719286199999,4956320.97588,5630,49.72006,3039251.6355672,0
1719286200000,61324.01,61579.55,61244.79,61282.02,63.57539,1719287999999,3905952.0024347,4417,29.89959,1837299.4177326,0
1719288000000,61282.03,61363.5,61144.0,61293.98,44.12633,1719289799999,2703305.1686265,10350,17.11245,1048471.5113254,0
1719289800000,61293.99,61396.0,61223.41,61348.0,57.88412,1719291599999,3549595.4377675,2761,23.32398,1429989.1370498,0
1719291600000,61349.67,61393.99,61268.0,61268.0,18.60099,1719293399999,1140858.1072862,5066,12.68183,777806.1586548,0
1719293400000,61248.01,61282.02,60906.0,60996.84,13.66779,1719295199999,834491.6761232,1450,7.85569,479690.3238001,0
1719295200000,60992.01,61070.0,60863.6,60990.01,28.85547,1719296999999,1759592.5145149,2709,15.65316,954754.3679428,0
1719297000000,61006.47,61154.0,61006.47,61109.17,42.10614,1719298799999,2572518.8925139,1063,25.61481,1564721.8649729,0
1719298800000,61115.41,61234.38,60786.01,60804.0,41.24861,1719300599999,2517445.4038926,2016,27.56316,1683033.8817414,0
1719300600000,60800.68,60862.99,60594.01,60653.01,61.58925,1719302399999,3739172.7365505,2272,40.25581,2443881.5282017,0
1719302400000,60658.02,60883.05,60635.81,60722.47,45.4307,1719304199999,2760453.2050553,5575,32.21201,1957271.5621323,0
1719304200000,60726.39,60849.99,60642.83,60826.03,28.68118,1719305999999,1741878.7371246,1374,20.0063,1214870.8501967,0
1719306000000,60833.99,60946.0,60802.01,60910.0,18.25192,1719307799999,1111087.5084905,1333,12.89889,785210.6288507,0
1719307800000,60900.0,61619.13,60866.01,61436.0,36.69885,1719309599999,2244925.8532149,3695,24.93395,1525309.2069764,0
1719309600000,61436.0,61437.38,61188.97,61268.71,21.62202,1719311399999,1324960.8627266,1367,12.51706,766923.0547189,0
1719311400000,61269.59,61372.0,61144.0,61279.82,31.34865,1719313199999,1920310.421133,1684,16.61963,1017977.7566401,0
1719313200000,61279.82,61454.0,61161.81,61181.99,43.68544,1719314999999,2678386.9369714,1977,25.88345,1586554.4005316,0
1719315000000,61190.61,61301.85,61088.39,61154.12,29.1692,1719316799999,1784284.161278,1217,17.2723,1056548.5895967,0
1719316800000,61154.13,61221.06,60937.13,61203.99,40.57339,1719318599999,2478712.4925195,1782,14.15832,864848.2013177,0
1719318600000,61199.99,61245.99,60964.0,61007.99,96.77991,1719320399999,5912346.4389325,3168,10.49784,641272.396163,0
1719320400000,61013.99,61248.7,60998.0,61212.23,37.52387,1719322199999,2292717.3131855,1852,15.34848,938032.6403153,0
1719322200000,61224.0,61400.0,60983.79,61169.93,38.21205,1719323999999,2336934.4424401,2102,16.78726,1026440.5247517,0
1719324000000,61180.98,62115.38,61128.97,62057.83,94.09453,1719325799999,5790090.2354737,7882,52.32548,3220199.0604897,0
1719325800000,62074.0,62111.99,61625.01,61738.86,164.96141,1719327599999,10209338.724607,7112,68.9588,4269324.4516442,0
1719327600000,61738.86,61843.86,61304.29,61756.0,152.85773,1719329399999,9410212.5977435,11351,73.28897,4511545.5860859,0
1719329400000,61738.17,61940.27,61735.53,61786.01,73.13252,1719331199999,4523325.8111209,5811,28.21138,1744706.5574713,0
1719331200000,61801.22,61923.99,61494.3,61575.81,55.72577,1719332999999,3439068.0661716,2722,23.15437,1428840.4868212,0
1719333000000,61575.99,61593.98,61352.02,61376.02,65.19779,1719334799999,4009901.6461575,2085,33.34896,2051073.5805019,0
1719334800000,61370.0,61771.23,61320.0,61738.0,50.21786,1719336599999,3092803.3259732,1669,22.07457,1359303.9492266,0
1719336600000,61734.02,61737.99,61379.31,61379.31,61.042,1719338399999,3758856.9495165,2960,20.0373,1233992.1968816,0
1719338400000,61381.99,62005.4,61128.0,61970.0,97.88544,1719340199999,6022022.8150508,5191,47.89924,2949071.5892625,0
1719340200000,61966.0,62226.79,61850.02,62142.01,72.9367,1719341999999,4525119.4171601,5559,36.99021,2294086.5282947,0
1719342000000,62142.01,62402.0,61864.01,61950.01,77.77022,1719343799999,4826057.4056352,2684,36.44201,2261059.4421879,0
1719343800000,61950.25,62152.64,61802.01,61962.0,80.41393,1719345599999,4980278.2552364,2404,37.31669,2310900.4213823,0
1719345600000,61971.37,62072.64,61880.13,61980.0,40.53609,1719347399999,2512655.3667065,2407,16.71668,1036101.9326251,0
1719347400000,61980.0,62066.65,61877.44,61924.01,33.51892,1719349199999,2076865.1286654,1173,14.48726,897532.8966982,0
1719349200000,61908.59,61908.59,61804.01,61898.11,15.79079,1719350999999,976888.7403377,816,7.35878,455223.2633017,0
1719351000000,61898.1,62026.94,61876.63,61912.51,14.13043,1719352799999,874967.8954599,1172,5.55682,344008.9983673,0
1719352800000,61912.52,62156.65,61883.67,62140.4,18.96254,1719354599999,1176862.3236659,1977,7.95359,493512.3926802,0
1719354600000,62147.99,62151.99,61862.12,61906.0,9.95483,1719356399999,617436.0256145,937,1.67921,104034.5439258,0
1719356400000,61906.0,61944.0,61660.0,61684.32,22.45464,1719358199999,1386626.3505175,980,9.23176,570149.9736928,0
1719358200000,61693.99,61818.0,61657.38,61792.0,26.03439,1719359999999,1607549.7334077,1086,12.96316,800548.9142314,0
1719360000000,61794.58,61840.0,61718.01,61834.0,16.14439,1719361799999,997707.6265384,924,8.39458,518714.3105652,0
1719361800000,61832.01,61836.29,61638.01,61759.07,22.66043,1719363599999,1399436.2887813,1483,8.17282,504721.3972856,0
1719363600000,61759.08,62066.65,61718.01,61992.24,32.69079,1719365399999,2023811.9486476,1297,19.76674,1223733.3838244,0
1719365400000,62003.99,62170.0,61868.75,62074.01,34.99379,1719367199999,2169343.7393901,1816,18.1933,1127681.8438321,0
1719367200000,62075.54,62472.34,61996.72,62186.0,34.77584,1719368999999,2164767.9452793,1797,17.98103,1119231.8857076,0
1719369000000,62183.99,62247.99,62013.32,62013.32,21.47158,1719370799999,1333424.6474558,900,8.78496,545454.2356259,0
1719370800000,62013.31,62063.99,61900.0,61900.19,37.93293,1719372599999,2350620.3418801,3974,20.06822,1243737.4241282,0
1719372600000,61900.06,62004.69,61844.02,61921.06,25.87511,1719374399999,1602512.3826829,1149,15.54539,962846.1525116,0
1719374400000,61936.0,61977.0,61733.33,61785.99,17.79099,1719376199999,1099482.3525206,1217,7.2048,445223.5254963,0
1719376200000,61786.0,61786.0,61696.47,61698.01,20.46678,1719377999999,1263719.1052577,1024,11.46058,707579.3494677,0
1719378000000,61698.0,61782.83,61568.01,61578.02,29.56164,1719379799999,1823373.5995261,2006,17.67128,1089973.1295402,0
1719379800000,61583.99,61666.02,61549.08,61549.08,13.28575,1719381599999,818544.0960622,1530,10.63059,654945.6098769,0
1719381600000,61549.07,61666.65,61504.21,61594.58,26.14295,1719383399999,1609780.3088238,2143,20.9474,1289698.0955208,0
1719383400000,61594.58,61640.77,61514.04,61570.0,8.64114,1719385199999,532129.9614041,737,5.58486,343868.4335266,0
1719385200000,61570.0,61742.0,61522.01,61617.99,14.20026,1719386999999,874748.6660828,943,8.0292,494628.1273081,0
1719387000000,61629.65,61795.99,61526.01,61716.0,8.04414,1719388799999,496070.6866836,802,4.02511,248266.3106093,0
1719388800000,61715.99,61747.83,61371.67,61514.79,36.8895,1719390599999,2269173.0514892,2045,12.94417,796363.6045146,0
1719390600000,61514.79,61575.48,61420.01,61465.99,16.95606,1719392399999,1042913.909426,1316,9.27847,570636.5886277,0
1719392400000,61469.99,61505.98,61335.95,61494.79,24.58804,1719394199999,1510425.2794162,1620,11.61697,713537.0260877,0
1719394200000,61502.4,61514.83,61307.9,61375.8,14.70871,1719395999999,903276.4961639,1742,6.34001,389344.7191332,0
1719396000000,61375.8,61414.88,61197.29,61303.99,39.88485,1719397799999,2444086.6439426,1798,23.59958,1445982.4692922,0
1719397800000,61299.51,61322.11,61135.4,61256.01,42.03391,1719399599999,2574496.10128,1957,29.12592,1783941.8439542,0
1719399600000,61257.53,61553.8,61257.53,61342.0,28.06881,1719401399999,1723868.8306615,3106,19.46031,1195159.2639887,0
1719401400000,61340.0,61446.0,61308.01,61432.0,17.90315,1719403199999,1098506.7332378,1034,10.09944,619602.8740428,0
1719403200000,61432.01,61578.99,61362.0,61436.01,21.25958,1719404999999,1306665.322932,1867,11.9708,735834.8757683,0
1719405000000,61436.01,61557.97,61322.09,61420.01,30.01957,1719406799999,1843566.5010383,5342,18.41411,1130859.1154317,0
1719406800000,61413.04,61585.0,61370.0,61512.6,29.62384,1719408599999,1820678.3000387,2036,16.3942,1007489.8355221,0
1719408600000,61512.0,61821.99,61476.01,61751.99,36.61178,1719410399999,2258391.2427776,2434,20.46437,1262319.4169512,0
1719410400000,61766.0,61990.1,61644.12,61657.99,38.99341,1719412199999,2410928.5771898,2519,19.56698,1209753.9589567,0
1719412200000,61660.0,61880.0,61550.0,61724.0,36.78899,1719413999999,2271036.7631766,2683,15.98882,986974.6129272,0
1719414000000,61723.99,61770.0,61218.18,61384.71,47.79229,1719415799999,2938269.8270427,3040,24.64517,1515511.5228069,0
1719415800000,61370.0,61473.6,61152.42,61456.44,47.56092,1719417599999,2916747.4485739,2000,25.17534,1544154.8283818,0
1719417600000,61465.24,61522.03,61368.0,61482.0,34.59391,1719419399999,2125841.2133012,1935,18.77181,1153542.8819988,0
1719419400000,61494.0,61562.2,61158.01,61266.58,37.94359,1719421199999,2326981.3946293,2179,20.6437,1266467.3667858,0
1719421200000,61266.58,61266.58,60838.02,61141.82,52.18565,1719422999999,3182390.3575907,3823,30.22004,1842763.0200423,0
1719423000000,61132.01,61350.0,60921.57,61204.02,54.33041,1719424799999,3320391.8595961,3081,27.38816,1673732.3979192,0
1719424800000,61230.0,61231.99,60936.46,61040.0,30.94321,1719426599999,1889188.1287241,1566,18.19149,1110667.1731815,0
1719426600000,61040.0,61092.0,60880.01,60894.0,35.81352,1719428399999,2183564.8192914,1534,22.52649,1373285.3837389,0
1719428400000,60886.9,60886.9,60682.77,60800.0,71.13637,1719430199999,4323711.9071873,3073,49.83204,3028769.2977642,0
1719430200000,60790.01,61104.0,60726.01,60958.0,60.44177,1719431999999,3680404.7975003,3577,40.72264,2479610.5177102,0
1719432000000,60960.27,61124.46,60689.26,60777.03,59.32832,1719433799999,3611255.3784055,4741,36.32735,2211520.3620071,0
1719433800000,60777.03,60970.14,60724.01,60967.99,34.26184,1719435599999,2084286.2254906,1871,25.29751,1538911.3909938,0
1719435600000,60972.08,61059.52,60892.01,61009.99,29.1271,1719437399999,1776456.051085,1382,19.79864,1207393.8511828,0
1719437400000,61009.99,61041.63,60936.01,61020.01,16.48949,1719439199999,1005690.2809372,3389,11.62325,708839.6247534,0
1719439200000,61024.0,61024.0,60901.2,60910.0,23.74749,1719440999999,1447807.020316,1437,14.01506,854353.7050773,0
1719441000000,60910.01,60939.6,60754.01,60893.99,22.82914,1719442799999,1389387.4831825,1672,11.30292,687957.0314492,0
1719442800000,60894.0,60938.81,60750.0,60826.0,15.40772,1719444599999,937322.1289836,985,9.25359,562931.1773662,0
1719444600000,60826.0,60882.0,60753.92,60828.17,18.00095,1719446399999,1094725.0210299,888,11.13722,677268.6783864,0
1719446400000,60828.18,60928.49,60729.17,60809.78,24.3687,1719448199999,1482371.2005088,2092,16.29232,991024.2560362,0
1719448200000,60812.0,61018.31,60786.85,60945.99,31.07078,1719449999999,1892751.9834489,1712,23.95009,1458929.4288365,0
1719450000000,60946.0,61076.0,60846.02,60988.0,16.23303,1719451799999,989430.2353604,2109,11.50414,701135.585464,0
1719451800000,60993.04,61112.0,60975.97,61020.24,14.27449,1719453599999,871433.7556603,1153,10.89682,665237.0079766,0
1719453600000,61028.0,61047.99,60826.01,60967.74,12.45444,1719455399999,758664.6029132,870,6.33315,385724.0336326,0
1719455400000,60977.98,61058.94,60888.0,60991.52,14.45305,1719457199999,881093.9686402,848,9.35353,570192.3680446,0
1719457200000,60991.52,61264.88,60902.0,61088.02,20.58945,1719458999999,1257644.1643963,2385,13.15858,803655.8107299,0
1719459000000,61087.73,61144.28,60956.0,60994.0,16.93069,1719460799999,1033122.7664685,905,8.30561,506701.8839847,0
1719460800000,61002.0,61153.99,60976.01,61108.01,18.45608,1719462599999,1126809.3076815,3661,12.10028,738708.1565252,0
1719462600000,61108.01,61139.99,61054.0,61072.06,11.47664,1719464399999,701226.6077714,946,9.01364,550736.779506,0
1719464400000,61072.06,61110.24,60866.67,60907.94,11.1581,1719466199999,680723.0014174,3339,7.46002,455212.5667842,0
1719466200000,60907.94,60966.0,60758.01,60766.01,14.77118,1719467999999,899385.6112228,869,8.60287,523770.8264287,0
1719468000000,60762.01,60819.98,60617.46,60746.2,24.25511,1719469799999,1472195.173591,1805,13.91731,844757.8944777,0
1719469800000,60746.19,60792.02,60559.38,60697.83,42.73104,1719471599999,2592700.6474687,2043,32.82075,1991837.2311011,0
1719471600000,60697.83,60825.27,60665.76,60756.0,13.62804,1719473399999,827482.2511991,1013,9.22372,560082.1553929,0
1719473400000,60766.0,60868.0,60704.72,60744.2,13.13092,1719475199999,798141.8239693,1801,8.00655,486599.9835376,0
1719475200000,60748.01,60806.0,60718.3,60748.03,23.41554,1719476999999,1422816.1745051,1402,15.47641,940345.1133731,0
1719477000000,60748.03,60816.61,60690.01,60816.61,22.34264,1719478799999,1357080.5644318,1375,17.37135,1055124.1572221,0
1719478800000,60821.99,61000.0,60773.75,60984.0,22.20131,1719480599999,1351504.4119699,3106,16.71722,1017632.2751459,0
1719480600000,60983.99,61310.76,60950.0,61236.0,35.88763,1719482399999,2193271.0625171,3642,26.36656,1611381.7210772,0
1719482400000,61242.61,61302.23,61130.78,61208.41,21.5882,1719484199999,1321191.8305016,1365,13.17521,806246.6861846,0
1719484200000,61208.42,61399.59,61068.0,61068.0,27.09687,1719485999999,1658523.0118927,2235,15.16449,928264.5573832,0
1719486000000,61069.1,61209.03,61052.41,61084.2,19.51001,1719487799999,1192409.7115634,1237,11.34485,693322.0693216,0
1719487800000,61084.21,61266.65,61084.21,61142.0,24.77862,1719489599999,1516128.2159732,1184,13.89674,850239.6726571,0
1719489600000,61138.25,61458.0,61131.69,61444.0,56.58374,1719491399999,3469647.5233172,4850,32.27443,1978861.7307497,0
1719491400000,61448.0,61598.0,61102.43,61290.0,53.92589,1719493199999,3301892.9579061,4952,22.58584,1383040.107935,0
1719493200000,61295.99,61785.98,61264.0,61528.0,61.80778,1719494999999,3808231.8499876,4461,27.66569,1704241.2172637,0
1719495000000,61528.01,61952.81,61511.37,61946.0,53.84278,1719496799999,3323643.3638852,4444,20.33564,1255541.6843869,0
1719496800000,61947.99,62346.0,61936.01,62195.56,64.14219,1719498599999,3990665.6378098,4756,29.48962,1834549.903551,0
1719498600000,62199.36,62230.0,61654.59,61686.47,62.87383,1719500399999,3892668.1289628,3501,22.88976,1417566.5462607,0
1719500400000,61692.28,61806.0,61560.0,61597.99,47.90398,1719502199999,2955151.5367623,2448,24.61324,1518511.5381668,0
1719502200000,61597.99,61639.99,61479.88,61519.97,40.48977,1719503999999,2492646.0144909,4193,18.4856,1137901.5202161,0
1719504000000,61520.0,61746.0,61514.02,61578.0,39.4798,1719505799999,2433814.1539277,2623,19.899,1227039.588543,0
1719505800000,61578.0,61768.01,61478.01,61649.79,28.15558,1719507599999,1735584.8357754,1705,15.00514,924824.0147988,0
1719507600000,61658.15,61971.99,61630.0,61919.99,31.84651,1719509399999,1967941.5434773,3166,14.58876,901304.3831681,0
1719509400000,61932.01,61938.0,61714.86,61785.14,32.01319,1719511199999,1978832.8096127,2149,15.49052,957409.2050997,0
1719511200000,61785.14,61835.31,61687.61,61788.0,28.26611,1719512999999,1745801.8199362,1584,14.09661,870441.8909788,0
1719513000000,61787.99,61863.3,61689.28,61817.06,32.82624,1719514799999,2027810.7549707,2267,15.14425,935342.8948294,0
1719514800000,61827.99,61829.99,61494.3,61520.0,29.15936,1719516599999,1796073.4480438,2036,17.12169,1054302.9864258,0
1719516600000,61519.99,61533.21,61335.95,61336.0,40.27753,1719518399999,2473957.5719504,1909,20.85701,1281271.1794507,0
1719518400000,61380.13,61516.31,61286.11,61377.55,35.20846,1719520199999,2162153.0917793,1438,19.37043,1189511.0673633,0
1719520200000,61380.0,61498.26,61364.18,61423.24,26.38963,1719521999999,1621444.7889371,1248,17.96963,1104040.3632275,0
1719522000000,61423.39,61487.93,61400.01,61468.01,25.28995,1719523799999,1554081.9983304,1427,14.33968,881114.0321245,0
1719523800000,61468.01,61515.34,61444.09,61467.99,9.99295,1719525599999,614287.9172173,2410,4.75028,292018.1037371,0
1719525600000,61475.99,61587.99,61456.7,61549.56,19.5577,1719527399999,1203613.584352,1957,12.20833,751197.1494891,0
1719527400000,61549.55,61606.68,61510.0,61570.0,11.40495,1719529199999,702143.4502696,794,7.44289,458201.3022514,0
1719529200000,61570.0,61617.85,61540.02,61590.01,7.94279,1719530999999,489150.5487449,1220,4.72489,290948.8212799,0
1719531000000,61583.88,61643.99,61550.01,61629.99,7.13659,1719532799999,439540.9437753,2213,4.16461,256477.2503211,0
1719532800000,61629.98,61658.82,61470.59,61482.0,13.0268,1719534599999,802223.1562985,1893,6.00354,369682.1371737,0
1719534600000,61490.52,61544.0,61432.0,61502.02,6.7665,1719536399999,416070.2633045,1687,3.20835,197254.0622697,0
1719536400000,61502.01,62114.0,61440.01,61890.63,48.27002,1719538199999,2984097.5183126,3081,27.41209,1694123.5855316,0
1719538200000,61884.0,62168.73,61769.67,62025.99,41.05314,1719539999999,2542712.9385995,4812,14.77237,914847.7654328,0
1719540000000,62028.53,62080.99,61718.03,61718.03,32.23116,1719541799999,1995829.4153494,1497,13.76738,852552.1621477,0
1719541800000,61715.56,61749.99,61533.96,61671.21,30.22818,1719543599999,1863947.8362782,1135,13.23954,816348.4396157,0
1719543600000,61689.99,61823.32,61598.0,61811.26,18.26249,1719545399999,1126884.9555019,840,7.15965,441862.5055519,0
1719545400000,61800.0,61850.0,61724.62,61774.81,13.57675,1719547199999,839051.1500382,496,6.60345,408095.2375405,0
1719547200000,61774.81,61787.99,61456.46,61483.95,32.08549,1719548999999,1977078.3213338,5244,15.21014,937446.1377162,0
1719549000000,61486.17,61683.99,61473.13,61681.65,17.82927,1719550799999,1097808.5117893,861,10.29196,633723.5845494,0
1719550800000,61681.65,61681.65,61480.01,61529.58,25.15414,1719552599999,1547962.6217141,2012,18.68361,1149621.3203312,0
1719552600000,61529.58,61580.0,61419.28,61537.8,13.29274,1719554399999,817499.4772481,1191,7.95935,489491.5841366,0
1719554400000,61528.02,61608.0,61443.02,61554.45,13.07854,1719556199999,804753.502029,879,7.70269,474005.2053214,0
1719556200000,61548.05,61579.99,61484.0,61565.44,14.29726,1719557999999,879514.6129162,2011,9.4393,580612.1826008,0
1719558000000,61565.44,61565.44,61413.48,61434.0,47.25908,1719559799999,2904268.7050033,3128,11.64742,716025.4484663,0
1719559800000,61433.99,61456.0,61095.86,61277.62,116.94583,1719561599999,7172779.6423261,7622,22.29489,1367110.5133179,0
1719561600000,61274.01,61353.04,61140.19,61323.84,34.43988,1719563399999,2110222.6793171,3397,16.0423,982839.3674792,0
1719563400000,61323.84,61421.45,61279.99,61412.0,62.04875,1719565199999,3807508.2763974,2657,44.19013,2711811.8329676,0
1719565200000,61411.99,61435.68,61336.89,61358.48,14.21098,1719566999999,872478.8840691,657,5.97,366519.9206767,0
1719567000000,61354.64,61527.32,61300.0,61482.45,32.04405,1719568799999,1967298.5343484,2170,16.45872,1010336.0556322,0
1719568800000,61482.45,61513.99,61369.71,61454.52,21.90131,1719570599999,1345611.3652867,1284,9.39918,577405.1626973,0
1719570600000,61458.21,61533.94,61423.14,61476.0,23.01267,1719572399999,1414718.3119082,2104,11.81846,726456.5082863,0
1719572400000,61472.01,61676.0,61404.0,61631.99,24.61635,1719574199999,1515043.5134399,1518,15.61233,960857.6002464,0
1719574200000,61640.0,61719.81,61549.68,61617.99,29.54774,1719575999999,1820659.8354042,1407,16.61742,1023921.6078129,0
1719576000000,61624.0,61753.3,61548.0,61722.22,53.84286,1719577799999,3319495.192256,2410,29.24988,1803173.431069,0
1719577800000,61716.74,61804.0,61209.46,61324.0,109.79966,1719579599999,6752997.7040167,11518,44.47204,2735653.5944208,0
1719579600000,61326.0,61451.67,61203.76,61406.03,50.494,1719581399999,3096139.452913,2868,28.53982,1749973.7547785,0
1719581400000,61404.01,61762.02,61166.0,61229.09,71.54755,1719583199999,4400961.8790643,4539,39.973,2459403.2654428,0
1719583200000,61228.72,61433.99,60914.9,61002.27,62.46954,1719584999999,3819572.0915999,3932,33.85874,2070854.2462212,0
1719585000000,61008.0,61098.0,60700.66,60850.21,57.71492,1719586799999,3513287.2019539,5067,36.97062,2250743.245011,0
1719586800000,60848.0,60936.48,60660.0,60916.01,48.71719,1719588599999,2961829.3472236,3693,34.5011,2097497.5071341,0
1719588600000,60920.2,61091.43,60839.33,60960.0,67.32665,1719590399999,4103290.7224976,6180,38.02812,2317913.8282704,0
1719590400000,60962.0,61020.54,60672.0,60768.02,36.24257,1719592199999,2204081.7634244,2279,23.02073,1400200.5471246,0
1719592200000,60766.0,60840.3,60542.16,60832.01,52.36412,1719593999999,3179523.4904058,4018,34.43089,2090940.2358239,0
1719594000000,60794.01,60965.71,60677.7,60873.98,38.72246,1719595799999,2356303.0355431,2197,27.59048,1678846.9752345,0
1719595800000,60873.74,60920.0,60615.61,60730.01,34.51301,1719597599999,2097145.5625556,2535,22.05176,1339819.3326147,0
